  0.105400000000000E+001 -0.127125625656984E+002 -0.294321907774606E+002 -0.304044035767643E+002 -0.174548196061186E+002  0.196033184168485E+001  0.184705225604504E+002  0.333065842032009E+002  0.474759626634840E+002  0.570862809299989E+002  0.527024750468917E+002  0.303614097056029E+002  0.788455198095775E-001 -0.256308188122322E+002 -0.440172385797854E+002 -0.601246764674144E+002 -0.773889136250240E+002 -0.105351005869092E+003 -0.203423854586140E+003 -0.227848067709916E+002  0.251797261330641E+003  0.251802705127389E+003 -0.227744408681722E+002 -0.203425956890325E+003 -0.105351661847069E+003 -0.773891321593127E+002 -0.601248072153952E+002 -0.440173279676108E+002 -0.256308934010296E+002  0.787771895714685E-001  0.303613682959719E+002  0.527024763867100E+002  0.570863158516576E+002  0.474760079083072E+002  0.333066280123487E+002  0.184705653722605E+002  0.196037689387978E+001 -0.174547727707090E+002 -0.304043659785016E+002 -0.294321694826795E+002 -0.127125570299125E+002
  0.105600000000000E+001 -0.127125625656813E+002 -0.294321907774204E+002 -0.304044035767284E+002 -0.174548196061160E+002  0.196033184164602E+001  0.184705225603727E+002  0.333065842030817E+002  0.474759626633256E+002  0.570862809298165E+002  0.527024750467212E+002  0.303614097054973E+002  0.788455198092634E-001 -0.256308188121108E+002 -0.440172385795342E+002 -0.601246764670002E+002 -0.773889136243747E+002 -0.105351005868073E+003 -0.203423854583659E+003 -0.227848067660938E+002  0.251797261331718E+003  0.251802705126315E+003 -0.227744408730508E+002 -0.203425956892813E+003 -0.105351661848092E+003 -0.773891321599612E+002 -0.601248072158090E+002 -0.440173279678621E+002 -0.256308934011508E+002  0.787771895717818E-001  0.303613682960777E+002  0.527024763868807E+002  0.570863158518408E+002  0.474760079084646E+002  0.333066280124672E+002  0.184705653723397E+002  0.196037689391809E+001 -0.174547727707124E+002 -0.304043659785358E+002 -0.294321694827197E+002 -0.127125570299306E+002
  0.105800000000000E+001 -0.127125625656707E+002 -0.294321907773989E+002 -0.304044035767102E+002 -0.174548196061162E+002  0.196033184161301E+001  0.184705225603021E+002  0.333065842029755E+002  0.474759626631857E+002  0.570862809296545E+002  0.527024750465704E+002  0.303614097054035E+002  0.788455198089854E-001 -0.256308188120031E+002 -0.440172385793109E+002 -0.601246764666324E+002 -0.773889136238026E+002 -0.105351005867170E+003 -0.203423854581440E+003 -0.227848067617415E+002  0.251797261332675E+003  0.251802705125363E+003 -0.227744408774008E+002 -0.203425956895031E+003 -0.105351661848993E+003 -0.773891321605359E+002 -0.601248072161766E+002 -0.440173279680846E+002 -0.256308934012585E+002  0.787771895720600E-001  0.303613682961714E+002  0.527024763870314E+002  0.570863158520026E+002  0.474760079086055E+002  0.333066280125747E+002  0.184705653724085E+002  0.196037689394956E+001 -0.174547727707106E+002 -0.304043659785544E+002 -0.294321694827418E+002 -0.127125570299405E+002
  0.106000000000000E+001 -0.127125625656572E+002 -0.294321907773764E+002 -0.304044035766974E+002 -0.174548196061187E+002  0.196033184158302E+001  0.184705225602411E+002  0.333065842028815E+002  0.474759626630606E+002  0.570862809295097E+002  0.527024750464353E+002  0.303614097053201E+002  0.788455198087377E-001 -0.256308188119076E+002 -0.440172385791125E+002 -0.601246764663046E+002 -0.773889136232897E+002 -0.105351005866363E+003 -0.203423854579474E+003 -0.227848067578675E+002  0.251797261333525E+003  0.251802705124511E+003 -0.227744408812860E+002 -0.203425956896998E+003 -0.105351661849801E+003 -0.773891321610479E+002 -0.601248072165035E+002 -0.440173279682837E+002 -0.256308934013542E+002  0.787771895723071E-001  0.303613682962547E+002  0.527024763871663E+002  0.570863158521473E+002  0.474760079087299E+002  0.333066280126682E+002  0.184705653724713E+002  0.196037689398101E+001 -0.174547727707090E+002 -0.304043659785682E+002 -0.294321694827627E+002 -0.127125570299533E+002
  0.106200000000000E+001 -0.127125625656536E+002 -0.294321907773631E+002 -0.304044035766814E+002 -0.174548196061222E+002  0.196033184154938E+001  0.184705225601814E+002  0.333065842027969E+002  0.474759626629484E+002  0.570862809293807E+002  0.527024750463151E+002  0.303614097052455E+002  0.788455198085165E-001 -0.256308188118217E+002 -0.440172385789351E+002 -0.601246764660119E+002 -0.773889136228300E+002 -0.105351005865642E+003 -0.203423854577708E+003 -0.227848067544058E+002  0.251797261334285E+003  0.251802705123750E+003 -0.227744408847463E+002 -0.203425956898763E+003 -0.105351661850521E+003 -0.773891321615063E+002 -0.601248072167967E+002 -0.440173279684613E+002 -0.256308934014400E+002  0.787771895725285E-001  0.303613682963294E+002  0.527024763872869E+002  0.570863158522764E+002  0.474760079088415E+002  0.333066280127534E+002  0.184705653725301E+002  0.196037689401320E+001 -0.174547727707050E+002 -0.304043659785838E+002 -0.294321694827758E+002 -0.127125570299558E+002
  0.106400000000000E+001 -0.127125625656457E+002 -0.294321907773465E+002 -0.304044035766705E+002 -0.174548196061284E+002  0.196033184152257E+001  0.184705225601298E+002  0.333065842027198E+002  0.474759626628479E+002  0.570862809292647E+002  0.527024750462073E+002  0.303614097051786E+002  0.788455198083175E-001 -0.256308188117448E+002 -0.440172385787757E+002 -0.601246764657488E+002 -0.773889136224174E+002 -0.105351005864995E+003 -0.203423854576126E+003 -0.227848067513022E+002  0.251797261334976E+003  0.251802705123057E+003 -0.227744408878582E+002 -0.203425956900348E+003 -0.105351661851168E+003 -0.773891321619164E+002 -0.601248072170598E+002 -0.440173279686212E+002 -0.256308934015168E+002  0.787771895727270E-001  0.303613682963964E+002  0.527024763873946E+002  0.570863158523916E+002  0.474760079089423E+002  0.333066280128316E+002  0.184705653725810E+002  0.196037689404050E+001 -0.174547727706981E+002 -0.304043659785958E+002 -0.294321694827934E+002 -0.127125570299647E+002
  0.106600000000000E+001 -0.127125625656421E+002 -0.294321907773334E+002 -0.304044035766576E+002 -0.174548196061302E+002  0.196033184150049E+001  0.184705225600860E+002  0.333065842026517E+002  0.474759626627572E+002  0.570862809291604E+002  0.527024750461100E+002  0.303614097051183E+002  0.788455198081389E-001 -0.256308188116755E+002 -0.440172385786318E+002 -0.601246764655118E+002 -0.773889136220464E+002 -0.105351005864412E+003 -0.203423854574696E+003 -0.227848067484825E+002  0.251797261335595E+003  0.251802705122442E+003 -0.227744408906605E+002 -0.203425956901775E+003 -0.105351661851753E+003 -0.773891321622902E+002 -0.601248072172974E+002 -0.440173279687644E+002 -0.256308934015861E+002  0.787771895729059E-001  0.303613682964566E+002  0.527024763874918E+002  0.570863158524965E+002  0.474760079090334E+002  0.333066280128982E+002  0.184705653726261E+002  0.196037689406338E+001 -0.174547727706972E+002 -0.304043659786077E+002 -0.294321694828065E+002 -0.127125570299682E+002
  0.106800000000000E+001 -0.127125625659916E+002 -0.294321907783588E+002 -0.304044035782997E+002 -0.174548196083335E+002  0.196033183895683E+001  0.184705225571911E+002  0.333065841994194E+002  0.474759626592556E+002  0.570862809256867E+002  0.527024750432459E+002  0.303614097035098E+002  0.788455198037419E-001 -0.256308188100975E+002 -0.440172385755965E+002 -0.601246764608702E+002 -0.773889136152960E+002 -0.105351005854515E+003 -0.203423854551806E+003 -0.227848067046003E+002  0.251797261345189E+003  0.251802705112843E+003 -0.227744409345604E+002 -0.203425956924661E+003 -0.105351661861650E+003 -0.773891321690419E+002 -0.601248072219382E+002 -0.440173279717992E+002 -0.256308934031642E+002  0.787771895772991E-001  0.303613682980648E+002  0.527024763903557E+002  0.570863158559709E+002  0.474760079125347E+002  0.333066280161302E+002  0.184705653755202E+002  0.196037689660594E+001 -0.174547727684934E+002 -0.304043659769654E+002 -0.294321694817804E+002 -0.127125570296174E+002
  0.107000000000000E+001 -0.127125625657612E+002 -0.294321907777307E+002 -0.304044035773874E+002 -0.174548196072352E+002  0.196033184008594E+001  0.184705225583445E+002  0.333065842005732E+002  0.474759626603535E+002  0.570862809266100E+002  0.527024750438599E+002  0.303614097037693E+002  0.788455198042156E-001 -0.256308188101797E+002 -0.440172385755715E+002 -0.601246764605295E+002 -0.773889136143413E+002 -0.105351005852425E+003 -0.203423854545622E+003 -0.227848066914323E+002  0.251797261348154E+003  0.251802705109882E+003 -0.227744409477201E+002 -0.203425956930845E+003 -0.105351661863734E+003 -0.773891321699962E+002 -0.601248072222800E+002 -0.440173279718245E+002 -0.256308934030821E+002  0.787771895768255E-001  0.303613682978056E+002  0.527024763897423E+002  0.570863158550477E+002  0.474760079114361E+002  0.333066280149769E+002  0.184705653743678E+002  0.196037689547654E+001 -0.174547727695924E+002 -0.304043659778772E+002 -0.294321694824088E+002 -0.127125570298497E+002
  0.107200000000000E+001 -0.127125625656759E+002 -0.294321907775066E+002 -0.304044035770982E+002 -0.174548196069541E+002  0.196033184028873E+001  0.184705225584554E+002  0.333065842005974E+002  0.474759626602947E+002  0.570862809264759E+002  0.527024750436953E+002  0.303614097036513E+002  0.788455198038302E-001 -0.256308188100196E+002 -0.440172385752187E+002 -0.601246764599132E+002 -0.773889136133291E+002 -0.105351005850766E+003 -0.203423854541435E+003 -0.227848066830961E+002  0.251797261349993E+003  0.251802705108046E+003 -0.227744409560557E+002 -0.203425956935035E+003 -0.105351661865394E+003 -0.773891321710078E+002 -0.601248072228968E+002 -0.440173279721776E+002 -0.256308934032421E+002  0.787771895772105E-001  0.303613682979236E+002  0.527024763899063E+002  0.570863158551809E+002  0.474760079114965E+002  0.333066280149523E+002  0.184705653742559E+002  0.196037689527512E+001 -0.174547727698729E+002 -0.304043659781667E+002 -0.294321694826341E+002 -0.127125570299349E+002
  0.107400000000000E+001 -0.127125625656218E+002 -0.294321907773730E+002 -0.304044035769289E+002 -0.174548196067948E+002  0.196033184039746E+001  0.184705225585135E+002  0.333065842006012E+002  0.474759626602439E+002  0.570862809263795E+002  0.527024750435829E+002  0.303614097035719E+002  0.788455198035755E-001 -0.256308188099149E+002 -0.440172385749901E+002 -0.601246764595178E+002 -0.773889136126865E+002 -0.105351005849725E+003 -0.203423854538816E+003 -0.227848066778896E+002  0.251797261351137E+003  0.251802705106899E+003 -0.227744409612542E+002 -0.203425956937655E+003 -0.105351661866441E+003 -0.773891321716497E+002 -0.601248072232906E+002 -0.440173279724064E+002 -0.256308934033470E+002  0.787771895774650E-001  0.303613682980028E+002  0.527024763900188E+002  0.570863158552773E+002  0.474760079115468E+002  0.333066280149493E+002  0.184705653741972E+002  0.196037689516513E+001 -0.174547727700316E+002 -0.304043659783362E+002 -0.294321694827677E+002 -0.127125570299883E+002
  0.107600000000000E+001 -0.127125625655822E+002 -0.294321907772701E+002 -0.304044035768045E+002 -0.174548196066810E+002  0.196033184047454E+001  0.184705225585488E+002  0.333065842005968E+002  0.474759626602022E+002  0.570862809263079E+002  0.527024750435024E+002  0.303614097035167E+002  0.788455198034003E-001 -0.256308188098440E+002 -0.440172385748377E+002 -0.601246764592574E+002 -0.773889136122672E+002 -0.105351005849046E+003 -0.203423854537125E+003 -0.227848066745557E+002  0.251797261351869E+003  0.251802705106164E+003 -0.227744409646098E+002 -0.203425956939341E+003 -0.105351661867118E+003 -0.773891321720695E+002 -0.601248072235505E+002 -0.440173279725589E+002 -0.256308934034176E+002  0.787771895776396E-001  0.303613682980581E+002  0.527024763900992E+002  0.570863158553490E+002  0.474760079115880E+002  0.333066280149524E+002  0.184705653741636E+002  0.196037689508989E+001 -0.174547727701459E+002 -0.304043659784603E+002 -0.294321694828715E+002 -0.127125570300291E+002
  0.107800000000000E+001 -0.127125625655630E+002 -0.294321907772226E+002 -0.304044035767483E+002 -0.174548196066309E+002  0.196033184050586E+001  0.184705225585581E+002  0.333065842005818E+002  0.474759626601648E+002  0.570862809262529E+002  0.527024750434436E+002  0.303614097034775E+002  0.788455198032792E-001 -0.256308188097955E+002 -0.440172385747343E+002 -0.601246764590827E+002 -0.773889136119862E+002 -0.105351005848599E+003 -0.203423854536012E+003 -0.227848066723524E+002  0.251797261352352E+003  0.251802705105681E+003 -0.227744409667876E+002 -0.203425956940458E+003 -0.105351661867568E+003 -0.773891321723488E+002 -0.601248072237263E+002 -0.440173279726623E+002 -0.256308934034661E+002  0.787771895777614E-001  0.303613682980974E+002  0.527024763901580E+002  0.570863158554039E+002  0.474760079116260E+002  0.333066280149678E+002  0.184705653741533E+002  0.196037689505717E+001 -0.174547727701955E+002 -0.304043659785165E+002 -0.294321694829174E+002 -0.127125570300473E+002
  0.108000000000000E+001 -0.127125625655478E+002 -0.294321907771873E+002 -0.304044035767012E+002 -0.174548196065875E+002  0.196033184053084E+001  0.184705225585630E+002  0.333065842005702E+002  0.474759626601385E+002  0.570862809262137E+002  0.527024750434028E+002  0.303614097034504E+002  0.788455198031958E-001 -0.256308188097623E+002 -0.440172385746636E+002 -0.601246764589635E+002 -0.773889136117980E+002 -0.105351005848298E+003 -0.203423854535266E+003 -0.227848066708768E+002  0.251797261352680E+003  0.251802705105352E+003 -0.227744409682756E+002 -0.203425956941204E+003 -0.105351661867867E+003 -0.773891321725380E+002 -0.601248072238455E+002 -0.440173279727326E+002 -0.256308934034992E+002  0.787771895778448E-001  0.303613682981245E+002  0.527024763901993E+002  0.570863158554431E+002  0.474760079116525E+002  0.333066280149788E+002  0.184705653741484E+002  0.196037689503419E+001 -0.174547727702403E+002 -0.304043659785636E+002 -0.294321694829534E+002 -0.127125570300631E+002
  0.108200000000000E+001 -0.127125625655464E+002 -0.294321907771743E+002 -0.304044035766811E+002 -0.174548196065701E+002  0.196033184053987E+001  0.184705225585649E+002  0.333065842005607E+002  0.474759626601170E+002  0.570862809261854E+002  0.527024750433736E+002  0.303614097034313E+002  0.788455198031371E-001 -0.256308188097392E+002 -0.440172385746150E+002 -0.601246764588821E+002 -0.773889136116685E+002 -0.105351005848088E+003 -0.203423854534747E+003 -0.227848066698572E+002  0.251797261352900E+003  0.251802705105133E+003 -0.227744409692863E+002 -0.203425956941717E+003 -0.105351661868076E+003 -0.773891321726680E+002 -0.601248072239268E+002 -0.440173279727817E+002 -0.256308934035225E+002  0.787771895779030E-001  0.303613682981435E+002  0.527024763902284E+002  0.570863158554714E+002  0.474760079116732E+002  0.333066280149887E+002  0.184705653741475E+002  0.196037689502398E+001 -0.174547727702582E+002 -0.304043659785833E+002 -0.294321694829655E+002 -0.127125570300655E+002
  0.108400000000000E+001 -0.127125625655367E+002 -0.294321907771583E+002 -0.304044035766646E+002 -0.174548196065520E+002  0.196033184054927E+001  0.184705225585642E+002  0.333065842005542E+002  0.474759626601023E+002  0.570862809261642E+002  0.527024750433525E+002  0.303614097034178E+002  0.788455198030960E-001 -0.256308188097230E+002 -0.440172385745804E+002 -0.601246764588244E+002 -0.773889136115768E+002 -0.105351005847944E+003 -0.203423854534395E+003 -0.227848066691637E+002  0.251797261353055E+003  0.251802705104974E+003 -0.227744409699824E+002 -0.203425956942073E+003 -0.105351661868223E+003 -0.773891321727583E+002 -0.601248072239840E+002 -0.440173279728157E+002 -0.256308934035387E+002  0.787771895779444E-001  0.303613682981571E+002  0.527024763902493E+002  0.570863158554917E+002  0.474760079116878E+002  0.333066280149972E+002  0.184705653741470E+002  0.196037689501503E+001 -0.174547727702743E+002 -0.304043659786022E+002 -0.294321694829818E+002 -0.127125570300727E+002
  0.108600000000000E+001 -0.127125625655327E+002 -0.294321907771487E+002 -0.304044035766516E+002 -0.174548196065394E+002  0.196033184055569E+001  0.184705225585639E+002  0.333065842005482E+002  0.474759626600917E+002  0.570862809261495E+002  0.527024750433377E+002  0.303614097034080E+002  0.788455198030663E-001 -0.256308188097112E+002 -0.440172385745563E+002 -0.601246764587844E+002 -0.773889136115133E+002 -0.105351005847840E+003 -0.203423854534138E+003 -0.227848066686660E+002  0.251797261353165E+003  0.251802705104865E+003 -0.227744409704792E+002 -0.203425956942323E+003 -0.105351661868325E+003 -0.773891321728239E+002 -0.601248072240248E+002 -0.440173279728399E+002 -0.256308934035503E+002  0.787771895779742E-001  0.303613682981668E+002  0.527024763902641E+002  0.570863158555065E+002  0.474760079116991E+002  0.333066280150024E+002  0.184705653741468E+002  0.196037689500864E+001 -0.174547727702875E+002 -0.304043659786147E+002 -0.294321694829907E+002 -0.127125570300766E+002
  0.108800000000000E+001 -0.127125625655259E+002 -0.294321907771368E+002 -0.304044035766413E+002 -0.174548196065328E+002  0.196033184055754E+001  0.184705225585635E+002  0.333065842005444E+002  0.474759626600845E+002  0.570862809261389E+002  0.527024750433266E+002  0.303614097034009E+002  0.788455198030448E-001 -0.256308188097029E+002 -0.440172385745385E+002 -0.601246764587544E+002 -0.773889136114663E+002 -0.105351005847768E+003 -0.203423854533956E+003 -0.227848066683082E+002  0.251797261353241E+003  0.251802705104788E+003 -0.227744409708428E+002 -0.203425956942507E+003 -0.105351661868398E+003 -0.773891321728702E+002 -0.601248072240541E+002 -0.440173279728579E+002 -0.256308934035588E+002  0.787771895779954E-001  0.303613682981739E+002  0.527024763902751E+002  0.570863158555179E+002  0.474760079117067E+002  0.333066280150070E+002  0.184705653741479E+002  0.196037689500458E+001 -0.174547727702933E+002 -0.304043659786251E+002 -0.294321694830039E+002 -0.127125570300832E+002
  0.109000000000000E+001 -0.127125625655255E+002 -0.294321907771328E+002 -0.304044035766361E+002 -0.174548196065304E+002  0.196033184055729E+001  0.184705225585599E+002  0.333065842005394E+002  0.474759626600784E+002  0.570862809261307E+002  0.527024750433184E+002  0.303614097033957E+002  0.788455198030289E-001 -0.256308188096968E+002 -0.440172385745259E+002 -0.601246764587329E+002 -0.773889136114319E+002 -0.105351005847714E+003 -0.203423854533827E+003 -0.227848066680479E+002  0.251797261353300E+003  0.251802705104729E+003 -0.227744409711102E+002 -0.203425956942638E+003 -0.105351661868452E+003 -0.773891321729043E+002 -0.601248072240751E+002 -0.440173279728708E+002 -0.256308934035651E+002  0.787771895780115E-001  0.303613682981791E+002  0.527024763902835E+002  0.570863158555258E+002  0.474760079117129E+002  0.333066280150118E+002  0.184705653741508E+002  0.196037689500596E+001 -0.174547727702956E+002 -0.304043659786301E+002 -0.294321694830077E+002 -0.127125570300836E+002
  0.109200000000000E+001 -0.127125625655241E+002 -0.294321907771289E+002 -0.304044035766319E+002 -0.174548196065253E+002  0.196033184056091E+001  0.184705225585592E+002  0.333065842005358E+002  0.474759626600735E+002  0.570862809261248E+002  0.527024750433124E+002  0.303614097033918E+002  0.788455198030173E-001 -0.256308188096922E+002 -0.440172385745162E+002 -0.601246764587168E+002 -0.773889136114065E+002 -0.105351005847674E+003 -0.203423854533731E+003 -0.227848066678601E+002  0.251797261353349E+003  0.251802705104685E+003 -0.227744409712890E+002 -0.203425956942738E+003 -0.105351661868490E+003 -0.773891321729296E+002 -0.601248072240918E+002 -0.440173279728803E+002 -0.256308934035697E+002  0.787771895780229E-001  0.303613682981830E+002  0.527024763902893E+002  0.570863158555322E+002  0.474760079117172E+002  0.333066280150132E+002  0.184705653741512E+002  0.196037689500376E+001 -0.174547727702995E+002 -0.304043659786348E+002 -0.294321694830122E+002 -0.127125570300861E+002
  0.109400000000000E+001 -0.127125625655226E+002 -0.294321907771271E+002 -0.304044035766316E+002 -0.174548196065259E+002  0.196033184056141E+001  0.184705225585596E+002  0.333065842005335E+002  0.474759626600692E+002  0.570862809261198E+002  0.527024750433078E+002  0.303614097033889E+002  0.788455198030082E-001 -0.256308188096888E+002 -0.440172385745089E+002 -0.601246764587039E+002 -0.773889136113862E+002 -0.105351005847643E+003 -0.203423854533659E+003 -0.227848066677195E+002  0.251797261353378E+003  0.251802705104656E+003 -0.227744409714333E+002 -0.203425956942813E+003 -0.105351661868523E+003 -0.773891321729492E+002 -0.601248072241031E+002 -0.440173279728875E+002 -0.256308934035731E+002  0.787771895780316E-001  0.303613682981859E+002  0.527024763902940E+002  0.570863158555367E+002  0.474760079117215E+002  0.333066280150158E+002  0.184705653741515E+002  0.196037689500410E+001 -0.174547727703007E+002 -0.304043659786343E+002 -0.294321694830129E+002 -0.127125570300874E+002
  0.109600000000000E+001 -0.127125625655253E+002 -0.294321907771292E+002 -0.304044035766305E+002 -0.174548196065247E+002  0.196033184056122E+001  0.184705225585592E+002  0.333065842005328E+002  0.474759626600663E+002  0.570862809261164E+002  0.527024750433045E+002  0.303614097033867E+002  0.788455198030016E-001 -0.256308188096861E+002 -0.440172385745036E+002 -0.601246764586958E+002 -0.773889136113721E+002 -0.105351005847620E+003 -0.203423854533600E+003 -0.227848066676027E+002  0.251797261353403E+003  0.251802705104628E+003 -0.227744409715561E+002 -0.203425956942869E+003 -0.105351661868545E+003 -0.773891321729637E+002 -0.601248072241127E+002 -0.440173279728930E+002 -0.256308934035756E+002  0.787771895780384E-001  0.303613682981882E+002  0.527024763902976E+002  0.570863158555404E+002  0.474760079117239E+002  0.333066280150169E+002  0.184705653741517E+002  0.196037689500250E+001 -0.174547727703011E+002 -0.304043659786346E+002 -0.294321694830111E+002 -0.127125570300849E+002
  0.109800000000000E+001 -0.127125625655254E+002 -0.294321907771317E+002 -0.304044035766328E+002 -0.174548196065246E+002  0.196033184056140E+001  0.184705225585609E+002  0.333065842005314E+002  0.474759626600625E+002  0.570862809261133E+002  0.527024750433017E+002  0.303614097033849E+002  0.788455198029964E-001 -0.256308188096838E+002 -0.440172385744990E+002 -0.601246764586885E+002 -0.773889136113612E+002 -0.105351005847602E+003 -0.203423854533557E+003 -0.227848066675211E+002  0.251797261353422E+003  0.251802705104609E+003 -0.227744409716392E+002 -0.203425956942910E+003 -0.105351661868563E+003 -0.773891321729755E+002 -0.601248072241202E+002 -0.440173279728972E+002 -0.256308934035778E+002  0.787771895780441E-001  0.303613682981901E+002  0.527024763903004E+002  0.570863158555433E+002  0.474760079117271E+002  0.333066280150185E+002  0.184705653741511E+002  0.196037689500299E+001 -0.174547727703014E+002 -0.304043659786339E+002 -0.294321694830084E+002 -0.127125570300842E+002
  0.110000000000000E+001 -0.127125625655249E+002 -0.294321907771296E+002 -0.304044035766296E+002 -0.174548196065226E+002  0.196033184056117E+001  0.184705225585587E+002  0.333065842005303E+002  0.474759626600618E+002  0.570862809261108E+002  0.527024750432990E+002  0.303614097033836E+002  0.788455198029923E-001 -0.256308188096825E+002 -0.440172385744956E+002 -0.601246764586823E+002 -0.773889136113515E+002 -0.105351005847588E+003 -0.203423854533522E+003 -0.227848066674472E+002  0.251797261353435E+003  0.251802705104597E+003 -0.227744409717131E+002 -0.203425956942948E+003 -0.105351661868576E+003 -0.773891321729841E+002 -0.601248072241259E+002 -0.440173279729005E+002 -0.256308934035794E+002  0.787771895780479E-001  0.303613682981913E+002  0.527024763903026E+002  0.570863158555456E+002  0.474760079117282E+002  0.333066280150200E+002  0.184705653741517E+002  0.196037689500335E+001 -0.174547727703025E+002 -0.304043659786377E+002 -0.294321694830104E+002 -0.127125570300836E+002
  0.110200000000000E+001 -0.127125625655222E+002 -0.294321907771249E+002 -0.304044035766280E+002 -0.174548196065224E+002  0.196033184056213E+001  0.184705225585597E+002  0.333065842005292E+002  0.474759626600598E+002  0.570862809261096E+002  0.527024750432975E+002  0.303614097033824E+002  0.788455198029891E-001 -0.256308188096809E+002 -0.440172385744930E+002 -0.601246764586785E+002 -0.773889136113452E+002 -0.105351005847577E+003 -0.203423854533495E+003 -0.227848066673917E+002  0.251797261353451E+003  0.251802705104585E+003 -0.227744409717617E+002 -0.203425956942974E+003 -0.105351661868588E+003 -0.773891321729913E+002 -0.601248072241301E+002 -0.440173279729034E+002 -0.256308934035805E+002  0.787771895780513E-001  0.303613682981924E+002  0.527024763903044E+002  0.570863158555473E+002  0.474760079117303E+002  0.333066280150206E+002  0.184705653741523E+002  0.196037689500264E+001 -0.174547727703038E+002 -0.304043659786388E+002 -0.294321694830155E+002 -0.127125570300872E+002
  0.110400000000000E+001 -0.127125625655239E+002 -0.294321907771265E+002 -0.304044035766279E+002 -0.174548196065235E+002  0.196033184056173E+001  0.184705225585590E+002  0.333065842005278E+002  0.474759626600577E+002  0.570862809261074E+002  0.527024750432959E+002  0.303614097033814E+002  0.788455198029862E-001 -0.256308188096798E+002 -0.440172385744905E+002 -0.601246764586744E+002 -0.773889136113396E+002 -0.105351005847568E+003 -0.203423854533472E+003 -0.227848066673485E+002  0.251797261353459E+003  0.251802705104575E+003 -0.227744409718081E+002 -0.203425956942995E+003 -0.105351661868597E+003 -0.773891321729978E+002 -0.601248072241342E+002 -0.440173279729057E+002 -0.256308934035817E+002  0.787771895780543E-001  0.303613682981935E+002  0.527024763903062E+002  0.570863158555491E+002  0.474760079117318E+002  0.333066280150224E+002  0.184705653741535E+002  0.196037689500295E+001 -0.174547727703027E+002 -0.304043659786392E+002 -0.294321694830142E+002 -0.127125570300849E+002
  0.110600000000000E+001 -0.127125625655241E+002 -0.294321907771258E+002 -0.304044035766268E+002 -0.174548196065242E+002  0.196033184056136E+001  0.184705225585581E+002  0.333065842005270E+002  0.474759626600575E+002  0.570862809261064E+002  0.527024750432950E+002  0.303614097033808E+002  0.788455198029840E-001 -0.256308188096790E+002 -0.440172385744888E+002 -0.601246764586711E+002 -0.773889136113345E+002 -0.105351005847562E+003 -0.203423854533452E+003 -0.227848066673182E+002  0.251797261353467E+003  0.251802705104567E+003 -0.227744409718247E+002 -0.203425956943015E+003 -0.105351661868606E+003 -0.773891321730024E+002 -0.601248072241369E+002 -0.440173279729073E+002 -0.256308934035825E+002  0.787771895780563E-001  0.303613682981941E+002  0.527024763903067E+002  0.570863158555497E+002  0.474760079117326E+002  0.333066280150228E+002  0.184705653741539E+002  0.196037689500407E+001 -0.174547727703029E+002 -0.304043659786397E+002 -0.294321694830142E+002 -0.127125570300853E+002
  0.110800000000000E+001 -0.127125625655245E+002 -0.294321907771244E+002 -0.304044035766225E+002 -0.174548196065223E+002  0.196033184056019E+001  0.184705225585581E+002  0.333065842005267E+002  0.474759626600569E+002  0.570862809261056E+002  0.527024750432941E+002  0.303614097033802E+002  0.788455198029821E-001 -0.256308188096785E+002 -0.440172385744873E+002 -0.601246764586690E+002 -0.773889136113310E+002 -0.105351005847555E+003 -0.203423854533437E+003 -0.227848066672842E+002  0.251797261353474E+003  0.251802705104559E+003 -0.227744409718660E+002 -0.203425956943030E+003 -0.105351661868613E+003 -0.773891321730060E+002 -0.601248072241390E+002 -0.440173279729086E+002 -0.256308934035832E+002  0.787771895780581E-001  0.303613682981947E+002  0.527024763903076E+002  0.570863158555507E+002  0.474760079117335E+002  0.333066280150231E+002  0.184705653741536E+002  0.196037689500483E+001 -0.174547727703032E+002 -0.304043659786439E+002 -0.294321694830161E+002 -0.127125570300850E+002
  0.111000000000000E+001 -0.127125625655232E+002 -0.294321907771250E+002 -0.304044035766252E+002 -0.174548196065224E+002  0.196033184055912E+001  0.184705225585559E+002  0.333065842005251E+002  0.474759626600558E+002  0.570862809261044E+002  0.527024750432929E+002  0.303614097033796E+002  0.788455198029804E-001 -0.256308188096777E+002 -0.440172385744858E+002 -0.601246764586673E+002 -0.773889136113282E+002 -0.105351005847549E+003 -0.203423854533421E+003 -0.227848066672613E+002  0.251797261353475E+003  0.251802705104556E+003 -0.227744409718910E+002 -0.203425956943043E+003 -0.105351661868616E+003 -0.773891321730084E+002 -0.601248072241416E+002 -0.440173279729104E+002 -0.256308934035839E+002  0.787771895780598E-001  0.303613682981953E+002  0.527024763903089E+002  0.570863158555523E+002  0.474760079117343E+002  0.333066280150250E+002  0.184705653741564E+002  0.196037689500577E+001 -0.174547727703037E+002 -0.304043659786416E+002 -0.294321694830155E+002 -0.127125570300861E+002
