# Chordwise load of component: right_wing
# spanwise_location: 1.000 ; chord_length: 2.454
# n_chord : 20 ; n_time : 60. Next lines: x_chord , z_chord
  0.595077606313723E+001  0.571096666239797E+001  0.547111880752019E+001  0.523107542902655E+001  0.499059172663972E+001  0.474959254360068E+001  0.450830350882420E+001  0.426721156656823E+001  0.402705421351816E+001  0.379821127104091E+001  0.379820969909984E+001  0.402705122844812E+001  0.426720891241986E+001  0.450830120300078E+001  0.474959059297216E+001  0.499059013393318E+001  0.523107419315620E+001  0.547111792614510E+001  0.571096613382105E+001  0.595077588694710E+001
 -0.141914751915092E-001 -0.417964076028189E-001 -0.690520053817295E-001 -0.944629252076402E-001 -0.115104054512392E+000 -0.127829298624303E+000 -0.129372667574023E+000 -0.119004514654792E+000 -0.960770475271774E-001 -0.405453579871147E-001  0.405433008145443E-001  0.960766283075047E-001  0.119004321856208E+000  0.129372617427517E+000  0.127829356424899E+000  0.115104171444874E+000  0.944630503894549E-001  0.690521079459171E-001  0.417964712589044E-001  0.141914964291703E-001
# t, Cp
  0.000000000000000E+000 -0.176914794543587E+000 -0.161927069841668E+000 -0.146813331019481E+000 -0.105445785821964E+000 -0.358881581879370E-001  0.700829162835742E-001  0.223808997810752E+000  0.394101191394776E+000  0.568829452279283E+000  0.831405141984635E+000 -0.288221970841088E+000 -0.295872197064221E+000 -0.427746988048451E+000 -0.578909719360535E+000 -0.703424099787169E+000 -0.765533985407431E+000 -0.775999746363941E+000 -0.738804205424766E+000 -0.655645756632821E+000 -0.575669058367938E+000
  0.500000000000000E+000  0.441442897680688E-001 -0.521016118289991E-002 -0.855966715614592E-001 -0.154799115753553E+000 -0.209391356737806E+000 -0.237704674973478E+000 -0.218520649382763E+000 -0.161168102962739E+000 -0.730195353558222E-001  0.134243283170013E+000 -0.726722903525215E+000 -0.503624486009907E+000 -0.446706131259066E+000 -0.423904539909422E+000 -0.383037048588590E+000 -0.308140034695782E+000 -0.222570077163140E+000 -0.139162176126817E+000 -0.652347141871070E-001 -0.404061839528345E-001
  0.245000000000000E+002 -0.166467083745583E-001 -0.345400046432370E-001 -0.971294038180293E-001 -0.155902156695262E+000 -0.203935764698253E+000 -0.228002456812482E+000 -0.206260738522701E+000 -0.147005832641692E+000 -0.558222361571020E-001  0.150470944259726E+000 -0.786272933226975E+000 -0.527213426728589E+000 -0.464457030477745E+000 -0.438649512281403E+000 -0.394453204024328E+000 -0.314555764518442E+000 -0.221542286613944E+000 -0.126494092389986E+000 -0.330669025953200E-001  0.255303236052030E-001
  0.250000000000000E+002 -0.166467145539140E-001 -0.345400084702384E-001 -0.971294060763508E-001 -0.155902157694753E+000 -0.203935764558036E+000 -0.228002455698195E+000 -0.206260736530041E+000 -0.147005829769993E+000 -0.558222319322074E-001  0.150470948414345E+000 -0.786272951358298E+000 -0.527213432875536E+000 -0.464457034321850E+000 -0.438649514890767E+000 -0.394453205589015E+000 -0.314555764896238E+000 -0.221542285803849E+000 -0.126494090226363E+000 -0.330668987689841E-001  0.255303298551666E-001
  0.255000000000000E+002 -0.166467191876822E-001 -0.345400113459297E-001 -0.971294077410600E-001 -0.155902158409484E+000 -0.203935764464668E+000 -0.228002454844911E+000 -0.206260735035296E+000 -0.147005827634121E+000 -0.558222287750826E-001  0.150470951524287E+000 -0.786272964885601E+000 -0.527213437455799E+000 -0.464457037192883E+000 -0.438649516836245E+000 -0.394453206727060E+000 -0.314555765202760E+000 -0.221542285184816E+000 -0.126494088632927E+000 -0.330668959404756E-001  0.255303345130253E-001
  0.260000000000000E+002 -0.166467226338934E-001 -0.345400134851294E-001 -0.971294090008886E-001 -0.155902158980336E+000 -0.203935764394726E+000 -0.228002454228539E+000 -0.206260733920343E+000 -0.147005826044012E+000 -0.558222264250573E-001  0.150470953850887E+000 -0.786272974995441E+000 -0.527213440873262E+000 -0.464457039328755E+000 -0.438649518306899E+000 -0.394453207604102E+000 -0.314555765415249E+000 -0.221542284732087E+000 -0.126494087420614E+000 -0.330668938016086E-001  0.255303379826615E-001
  0.265000000000000E+002 -0.166467252004006E-001 -0.345400150775671E-001 -0.971294099284408E-001 -0.155902159385217E+000 -0.203935764348208E+000 -0.228002453754381E+000 -0.206260733090151E+000 -0.147005824857453E+000 -0.558222246683114E-001  0.150470955560450E+000 -0.786272982542102E+000 -0.527213443436442E+000 -0.464457040941956E+000 -0.438649519398094E+000 -0.394453208244232E+000 -0.314555765580223E+000 -0.221542284398479E+000 -0.126494086517152E+000 -0.330668922095037E-001  0.255303405966844E-001
  0.270000000000000E+002 -0.166467271254475E-001 -0.345400162661223E-001 -0.971294106415074E-001 -0.155902159694734E+000 -0.203935764325116E+000 -0.228002453399013E+000 -0.206260732473114E+000 -0.147005823955655E+000 -0.558222233626309E-001  0.150470956866131E+000 -0.786272988190135E+000 -0.527213445335069E+000 -0.464457042128515E+000 -0.438649520204860E+000 -0.394453208718389E+000 -0.314555765721772E+000 -0.221542284136478E+000 -0.126494085851269E+000 -0.330668910212812E-001  0.255303425217312E-001
  0.275000000000000E+002 -0.166467285515806E-001 -0.345400171689185E-001 -0.971294111410866E-001 -0.155902159909219E+000 -0.203935764278266E+000 -0.228002453138342E+000 -0.206260732022381E+000 -0.147005823291103E+000 -0.558222223661345E-001  0.150470957816110E+000 -0.786272992390939E+000 -0.527213446759206E+000 -0.464457043006555E+000 -0.438649520821565E+000 -0.394453209074091E+000 -0.314555765792712E+000 -0.221542283945750E+000 -0.126494085352022E+000 -0.330668901415773E-001  0.255303439716222E-001
  0.280000000000000E+002 -0.166467296444392E-001 -0.345400178344695E-001 -0.971294115453018E-001 -0.155902160099282E+000 -0.203935764254841E+000 -0.228002452948613E+000 -0.206260731666680E+000 -0.147005822792854E+000 -0.558222216303083E-001  0.150470958551603E+000 -0.786272995547066E+000 -0.527213447826975E+000 -0.464457043671108E+000 -0.438649521272298E+000 -0.394453209358186E+000 -0.314555765863320E+000 -0.221542283802871E+000 -0.126494084971565E+000 -0.330668894763591E-001  0.255303450644807E-001
  0.285000000000000E+002 -0.166467304287791E-001 -0.345400183337159E-001 -0.971294118303953E-001 -0.155902160218403E+000 -0.203935764255173E+000 -0.228002452806399E+000 -0.206260731405677E+000 -0.147005822436487E+000 -0.558222210842117E-001  0.150470959074275E+000 -0.786272997873001E+000 -0.527213448633742E+000 -0.464457044169356E+000 -0.438649521604241E+000 -0.394453209547916E+000 -0.314555765910503E+000 -0.221542283707507E+000 -0.126494084709896E+000 -0.330668890005377E-001  0.255303458725785E-001
  0.290000000000000E+002 -0.166467310230567E-001 -0.345400186904156E-001 -0.971294120445482E-001 -0.155902160313767E+000 -0.203935764231748E+000 -0.228002452687942E+000 -0.206260731215947E+000 -0.147005822152059E+000 -0.558222206806620E-001  0.150470959477825E+000 -0.786272999629081E+000 -0.527213449227022E+000 -0.464457044548816E+000 -0.438649521865244E+000 -0.394453209690463E+000 -0.314555765957686E+000 -0.221542283612476E+000 -0.126494084496076E+000 -0.330668886207457E-001  0.255303464668561E-001
  0.295000000000000E+002 -0.166467314744548E-001 -0.345400189755091E-001 -0.971294122108528E-001 -0.155902160385041E+000 -0.203935764231748E+000 -0.228002452616669E+000 -0.206260731073401E+000 -0.147005821938572E+000 -0.558222203721434E-001  0.150470959786343E+000 -0.786273000934429E+000 -0.527213449654329E+000 -0.464457044833576E+000 -0.438649522054974E+000 -0.394453209808919E+000 -0.314555765981444E+000 -0.221542283564628E+000 -0.126494084329772E+000 -0.330668883356522E-001  0.255303469182542E-001
